date_time	id	temperature	humidity	photoluminescence
2018-12-11 13:05:52	141648	81.6286	0.5254	29.2131
2018-12-11 13:05:54	141649	81.6286	0.5254	30.159000000000002
2018-12-11 13:05:56	141650	81.6286	0.5254	29.5769
2018-12-11 13:05:57	141651	81.6286	0.5254	28.2309
2018-12-11 13:05:59	141652	81.6286	0.5254	28.0126
2018-12-11 13:06:01	141653	81.6286	0.5254	28.6674
2018-12-11 13:06:03	141654	81.6286	0.5254	28.9221
2018-12-11 13:06:05	141655	81.6286	0.5254	28.1945
2018-12-11 13:06:07	141656	81.6286	0.5254	28.5583
2018-12-11 13:06:09	141657	81.6286	0.5254	28.5219
2018-12-11 13:06:10	141658	81.6286	0.5254	27.7943
2018-12-11 13:06:12	141659	81.6286	0.5254	28.5583
2018-12-11 13:06:14	141660	81.6286	0.5254	28.3764
2018-12-11 13:06:16	141661	81.6286	0.5254	28.8493
2018-12-11 13:06:18	141662	81.6286	0.5254	29.2495
2018-12-11 13:06:20	141663	81.6286	0.5254	29.8316
2018-12-11 13:06:21	141664	81.6286	0.5254	28.2309
2018-12-11 13:06:23	141665	81.6286	0.5254	29.1404
2018-12-11 13:06:25	141666	81.6286	0.5254	29.1767
2018-12-11 13:06:27	141667	81.6286	0.5254	29.4314
2018-12-11 13:06:29	141668	81.6286	0.5254	29.4314
2018-12-11 13:06:31	141669	81.6286	0.5254	30.5592
2018-12-11 13:06:33	141670	81.6286	0.5254	29.1767
2018-12-11 13:06:34	141671	81.6286	0.5254	28.631
2018-12-11 13:06:36	141672	81.6286	0.5254	28.7766
2018-12-11 13:06:38	141673	81.6286	0.5254	29.8316
2018-12-11 13:06:40	141674	81.6286	0.5254	30.1226
2018-12-11 13:06:42	141675	81.6286	0.5254	30.3045
2018-12-11 13:06:48	141676	81.6286	0.5254	29.686
2018-12-11 13:06:50	141677	81.6286	0.5254	30.45
2018-12-11 13:06:52	141678	81.6286	0.5254	30.159000000000002
2018-12-11 13:06:54	141679	81.6286	0.5254	30.7774
2018-12-11 13:06:56	141680	81.6286	0.5254	31.2868
2018-12-11 13:06:57	141681	81.6286	0.5254	31.7233
2018-12-11 13:06:59	141682	81.6286	0.5254	31.214000000000002
2018-12-11 13:07:01	141683	81.6286	0.5254	31.3959
2018-12-11 13:07:03	141684	81.6286	0.5254	30.5592
2018-12-11 13:07:05	141685	81.6286	0.5254	30.1954
2018-12-11 13:07:07	141686	81.6286	0.5254	30.8866
2018-12-11 13:07:09	141687	81.6286	0.5254	30.5955
2018-12-11 13:07:10	141688	81.6286	0.5254	30.8138
2018-12-11 13:07:12	141689	81.6286	0.5254	30.2681
2018-12-11 13:07:14	141690	81.6286	0.5254	29.8316
2018-12-11 13:07:16	141691	81.6286	0.5254	29.7952
2018-12-11 13:07:18	141692	81.6286	0.5254	29.9771
2018-12-11 13:07:20	141693	81.6286	0.5254	30.5228
2018-12-11 13:07:22	141694	81.6286	0.5254	30.2317
2018-12-11 13:07:23	141695	81.6286	0.5254	30.2681
2018-12-11 13:07:25	141696	81.6286	0.5254	29.8679
2018-12-11 13:07:27	141697	81.6286	0.5254	30.6683
2018-12-11 13:07:29	141698	81.6286	0.5254	30.2317
2018-12-11 13:07:31	141699	81.6286	0.5254	29.7952
2018-12-11 13:07:33	141700	81.6286	0.5254	29.6497
2018-12-11 13:07:34	141701	81.6286	0.5254	30.4864
2018-12-11 13:07:36	141702	81.6286	0.5254	30.3773
2018-12-11 13:07:38	141703	81.6286	0.5254	30.8138
2018-12-11 13:07:40	141704	81.6286	0.5254	30.4864
2018-12-11 13:07:42	141705	81.6286	0.5254	31.3959
2018-12-11 13:07:44	141706	81.6286	0.5254	30.9593
2018-12-11 13:07:46	141707	81.6286	0.5254	29.4314
2018-12-11 13:07:47	141708	81.6286	0.5254	31.1412
2018-12-11 13:07:49	141709	81.6286	0.5254	29.7952
2018-12-11 13:07:51	141710	81.6286	0.5254	29.9771
2018-12-11 13:07:53	141711	81.6286	0.5254	30.0498
2018-12-11 13:07:55	141712	81.6286	0.5254	30.2681
2018-12-11 13:07:57	141713	81.6286	0.5254	30.1954
2018-12-11 13:07:59	141714	81.6286	0.5254	30.4864
2018-12-11 13:08:00	141715	81.6286	0.5254	30.2317
2018-12-11 13:08:02	141716	81.6286	0.5254	30.2317
2018-12-11 13:08:04	141717	81.6286	0.5254	30.5228
2018-12-11 13:08:06	141718	81.6286	0.5254	30.4136
2018-12-11 13:08:08	141719	81.6286	0.5254	30.0862
2018-12-11 13:08:10	141720	81.6286	0.5254	29.8679
2018-12-11 13:08:12	141721	81.6286	0.5254	29.3223
2018-12-11 13:08:13	141722	81.6286	0.5254	28.9221
2018-12-11 13:08:15	141723	81.6286	0.5254	29.5769
2018-12-11 13:08:17	141724	81.6286	0.5254	30.0135
2018-12-11 13:08:19	141725	81.6286	0.5254	29.8316
2018-12-11 13:08:21	141726	81.6286	0.5254	29.8679
2018-12-11 13:08:23	141727	81.6286	0.5254	30.1226
2018-12-11 13:08:25	141728	81.6286	0.5254	31.5414
2018-12-11 13:08:26	141729	81.6286	0.5254	30.8866
2018-12-11 13:08:28	141730	81.6286	0.5254	30.5955
2018-12-11 13:08:30	141731	81.6286	0.5254	31.5778
2018-12-11 13:08:32	141732	81.6286	0.5254	32.7056
2018-12-11 13:08:34	141733	81.6286	0.5254	31.6506
2018-12-11 13:08:36	141734	81.6286	0.5254	31.505
2018-12-11 13:08:37	141735	81.6286	0.5254	30.7774
2018-12-11 13:08:44	141736	81.6286	0.5254	30.2681
2018-12-11 13:08:46	141737	81.6286	0.5254	30.1954
2018-12-11 13:08:47	141738	81.6286	0.5254	31.2868
2018-12-11 13:08:49	141739	81.6286	0.5254	32.1963
2018-12-11 13:08:51	141740	81.6286	0.5254	32.1963
2018-12-11 13:08:53	141741	81.6286	0.5254	32.1963
2018-12-11 13:08:55	141742	81.6286	0.5254	32.1963
2018-12-11 13:08:57	141743	81.6286	0.5254	31.6506
